timestamp,model,seed,horizon,fold,val_rmse,train_time_s,config
2026-04-25T05:14:51,lgb__nl31_lr10_n1500_ss9,42,24,1,757.152,44.99,"{""num_leaves"": 31, ""learning_rate"": 0.1, ""n_estimators"": 1500, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""log_target"": true, ""tier"": ""grid_lgb"", ""val_start"": ""2023-06-26 01:00:00"", ""val_peak"": 86313.0}"
2026-04-25T05:14:55,lgbtw__nl63_lr10_n400_vp15,42,48,4,49.5797,34.49,"{""objective"": ""tweedie"", ""tweedie_variance_power"": 1.5, ""num_leaves"": 63, ""learning_rate"": 0.1, ""n_estimators"": 400, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""log_target"": false, ""tier"": ""grid_lgbtw"", ""val_start"": ""2023-06-16 01:00:00"", ""val_peak"": 8691.0}"
2026-04-25T05:15:26,lgbtw__nl63_lr10_n400_vp15,42,48,5,37.8034,31.68,"{""objective"": ""tweedie"", ""tweedie_variance_power"": 1.5, ""num_leaves"": 63, ""learning_rate"": 0.1, ""n_estimators"": 400, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""log_target"": false, ""tier"": ""grid_lgbtw"", ""val_start"": ""2023-06-13 01:00:00"", ""val_peak"": 4890.0}"
2026-04-25T05:15:34,lgb__nl31_lr10_n1500_ss9,42,24,2,44.4201,42.67,"{""num_leaves"": 31, ""learning_rate"": 0.1, ""n_estimators"": 1500, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""log_target"": true, ""tier"": ""grid_lgb"", ""val_start"": ""2023-06-23 01:00:00"", ""val_peak"": 6928.0}"
2026-04-25T05:15:48,lgbtw__nl63_lr10_n400_vp18,42,24,0,73.1716,21.96,"{""objective"": ""tweedie"", ""tweedie_variance_power"": 1.8, ""num_leaves"": 63, ""learning_rate"": 0.1, ""n_estimators"": 400, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""log_target"": false, ""tier"": ""grid_lgbtw"", ""val_start"": ""2023-06-29 01:00:00"", ""val_peak"": 6688.0}"
2026-04-25T05:16:09,lgbtw__nl63_lr10_n400_vp18,42,24,1,896.4688,21.13,"{""objective"": ""tweedie"", ""tweedie_variance_power"": 1.8, ""num_leaves"": 63, ""learning_rate"": 0.1, ""n_estimators"": 400, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""log_target"": false, ""tier"": ""grid_lgbtw"", ""val_start"": ""2023-06-26 01:00:00"", ""val_peak"": 86313.0}"
2026-04-25T05:16:15,lgb__nl31_lr10_n1500_ss9,42,24,3,33.6055,41.21,"{""num_leaves"": 31, ""learning_rate"": 0.1, ""n_estimators"": 1500, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""log_target"": true, ""tier"": ""grid_lgb"", ""val_start"": ""2023-06-20 01:00:00"", ""val_peak"": 3982.0}"
2026-04-25T05:16:22,cat__d6_lr03_n800,42,24,0,71.2884,119.51,"{""depth"": 6, ""learning_rate"": 0.03, ""iterations"": 800, ""l2_leaf_reg"": 3.0, ""subsample"": 0.8, ""tier"": ""grid_cat"", ""val_start"": ""2023-06-29 01:00:00"", ""val_peak"": 6688.0}"
2026-04-25T05:16:30,lgbtw__nl63_lr10_n400_vp18,42,24,2,44.8709,20.44,"{""objective"": ""tweedie"", ""tweedie_variance_power"": 1.8, ""num_leaves"": 63, ""learning_rate"": 0.1, ""n_estimators"": 400, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""log_target"": false, ""tier"": ""grid_lgbtw"", ""val_start"": ""2023-06-23 01:00:00"", ""val_peak"": 6928.0}"
2026-04-25T05:16:50,lgbtw__nl63_lr10_n400_vp18,42,24,3,34.4082,20.1,"{""objective"": ""tweedie"", ""tweedie_variance_power"": 1.8, ""num_leaves"": 63, ""learning_rate"": 0.1, ""n_estimators"": 400, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""log_target"": false, ""tier"": ""grid_lgbtw"", ""val_start"": ""2023-06-20 01:00:00"", ""val_peak"": 3982.0}"
